id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
5,/workspace/dmeyer/data/world_leaders,46968181,2029502,5416,1127236344,195.336,16495,45415786,313.64,855.019,1,2,8,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,3454190,5262,1127236344,284.02,19318,57142242,498.173,939.46,1,2,8,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,3506390,5237,1127236344,180.243,19523,63765394,295.863,869.522,1,2,8,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,1771441,72037,8804484,439.916,147732,41871472,671.946,1008.4,1,2,8,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,1904916,77849,1127236344,327.521,87383,35206426,530.678,927.605,1,2,8,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2029502,20576,1127236344,195.812,31630,45415786,306.169,858.362,175740,2,8,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,3454190,55225,1127236344,288.128,69302,57142242,499.167,945.289,1,2,8,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,3506390,18648,1127236344,182.203,32925,63765394,294.879,904.012,175740,2,8,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,1673550,5203,1127236344,221.357,19242,49952348,355.393,930.978,1,2,4,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,1555723,7211,1127236344,379.935,19716,40282043,601.669,1012.8,1,2,4,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,1555723,5602,1127236344,373.753,18119,40282043,595.825,1006.78,1,2,4,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,1680300,5708,1127236344,229.426,20002,50491874,368.144,933.656,1,2,4,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,1680300,5532,1127236344,225.562,19832,50491874,368.551,934.061,1,2,4,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,2850252,5291,1127236344,324.879,24128,66501130,571.078,1040.82,1,2,4,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,2902452,5279,1127236344,213.359,24410,73124282,357.138,982.965,1,2,4,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,1496594,72852,10806828,474.028,172523,47685892,718.954,1094.23,1,2,4,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,1555723,79352,1127236344,359.924,91848,40282043,588.898,1020.26,1,2,4,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,1680300,22095,1127236344,226.995,36338,50491874,359.206,950.624,175740,2,4,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,2850252,56578,1127236344,326.858,75541,66501130,578.069,1041.52,1,2,4,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,2902452,20003,1127236344,213.804,39179,73124282,359.647,991.767,175740,2,4,25061325100118
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464993,16665,2704548360,92.0651,17900,71935007,158.373,824.35,1,16,16,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,19628,2704548360,140.986,20600,64452317,204.619,737.27,1,16,16,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,16264,2704548360,140.826,17228,64452317,204.585,739.334,1,16,16,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,17058,2704548360,87.756,18273,71934999,160.596,838.659,1,16,16,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,16230,2704548360,87.132,17442,71934999,157.124,843.632,1,16,16,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,17840,2704548360,140.198,18774,78114253,203.147,725.302,1,16,16,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,72993161,16934,2704548360,88.9479,18039,84022815,157.487,829.172,1,16,16,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,29880821,66211,48711144,138.754,75326,66097042,200.648,586.929,1,16,16,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,58158,2704548360,140.036,59120,64452317,202.775,737.925,1,16,16,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,32616,2704548360,91.7798,33828,71934999,155.883,830.682,2078512,16,16,59868632061264
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,40833,2704548360,142.055,41765,78114253,204.027,732.262,1,16,16,59868632061264
