id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,60706,2704548360,167.201,64635,68159122,225.39,628.69,1,8,8,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,20045005,17767,2704548360,188.842,38362,115234673,339.636,1360.3,1,8,4,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,17082296,21495,2704548360,247.207,38582,77728972,438.425,820.647,1,8,4,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,20045056,18059,2704548360,188.006,38654,115234868,338.288,1356.98,1,8,4,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,20045056,19565,2704548360,188.194,40169,115234868,338.91,1363.43,1,8,4,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,36746503,17000,2704548360,240.101,33991,106936349,371.488,766.288,1,8,4,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,38288626,17069,2704548360,200.903,35415,137716358,291.687,1255.44,1,8,4,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,17982903,99673,111788760,185.005,209182,89363606,295.348,741.353,1,8,4,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,17082296,106569,2704548360,258.944,123668,77728972,429.654,824.842,1,8,4,59867746601254
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,36746503,83777,2704548360,217.879,100779,106936349,370.73,768.549,1,8,4,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,16394,2704548360,110.793,20480,89726127,142.68,1113.43,1,4,16,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,37468752,20988,2704548360,199.63,23535,51909602,282.071,668.303,1,4,16,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,17244,2704548360,110.517,21328,89726119,141.645,1114.62,1,4,16,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16377,2704548360,110.237,20451,89726119,141.717,1111.49,1,4,16,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51258144,15453,2704548360,192.107,18160,67777484,273.66,679.509,1,4,16,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,16386,2704548360,102.31,20184,98939131,149.504,1063.23,1,4,16,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,19580649,123852,42897252,223.85,169780,50126250,337.122,662.407,1,4,16,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,37468752,121098,2704548360,196.59,123637,51909602,300.18,679.032,1,4,16,59867746601254
